time_s,time_ms,lane,type,duration_s,kind,strength,beat
78.9147,78915,1,tap,0.0000,kick,0.426,217.5000
79.0972,79097,0,tap,0.0000,kick,0.628,218.0000
79.2777,79278,1,tap,0.0000,kick,0.685,218.5000
79.4581,79458,0,tap,0.0000,kick,1.211,219.0000
79.6391,79639,1,tap,0.0000,kick,1.186,219.5000
79.8201,79820,0,tap,0.0000,kick,1.105,220.0000
80.0012,80001,1,tap,0.0000,kick,0.601,220.5000
80.1822,80182,2,tap,0.0000,snare,1.035,221.0000
80.3654,80365,0,tap,0.0000,kick,1.123,221.5000
80.5485,80549,1,tap,0.0000,kick,0.361,222.0000
80.7303,80730,0,tap,0.0000,kick,0.906,222.5000
80.9120,80912,1,tap,0.0000,kick,0.662,223.0000
81.0915,81092,0,tap,0.0000,kick,0.851,223.5000
81.2710,81271,1,tap,0.0000,kick,1.341,224.0000
81.4551,81455,3,tap,0.0000,snare,1.195,224.5000
81.6392,81639,2,tap,0.0000,snare,0.554,225.0000
81.8202,81820,0,tap,0.0000,kick,0.635,225.5000
82.0011,82001,3,tap,0.0000,snare,0.719,226.0000
82.1841,82184,1,tap,0.0000,kick,0.346,226.5000
82.3671,82367,0,tap,0.0000,kick,0.664,227.0000
82.5749,82575,1,tap,0.0000,kick,0.575,227.6667
82.6789,82679,2,tap,0.0000,snare,0.493,228.0000
82.7682,82768,3,tap,0.0000,snare,0.221,228.2500
82.9171,82917,0,tap,0.0000,kick,0.175,228.6667
83.0362,83036,2,tap,0.0000,hat,0.135,229.0000
83.1195,83120,1,tap,0.0000,snare,0.135,229.2500
83.2861,83286,0,tap,0.0000,kick,0.267,229.7500
83.4558,83456,1,tap,0.0000,kick,0.229,230.2500
83.6286,83629,0,tap,0.0000,kick,0.171,230.7500
83.7150,83715,1,tap,0.0000,kick,0.088,231.0000
83.7961,83796,3,tap,0.0000,snare,0.149,231.2500
84.0395,84040,1,tap,0.0000,kick,0.146,232.0000
84.2034,84203,0,tap,0.0000,kick,0.776,232.5000
84.3674,84367,1,tap,0.0000,kick,0.303,233.0000
84.5486,84549,2,tap,0.0000,snare,0.279,233.5000
84.7299,84730,0,tap,0.0000,kick,0.397,234.0000
84.9108,84911,3,tap,0.0000,snare,0.246,234.5000
85.0916,85092,2,tap,0.0000,snare,0.523,235.0000
85.2126,85213,1,tap,0.0000,kick,0.303,235.3333
85.4545,85455,3,tap,0.0000,snare,0.435,236.0000
85.6369,85637,0,tap,0.0000,kick,0.265,236.5000
85.8194,85819,1,tap,0.0000,kick,0.497,237.0000
86.0004,86000,2,tap,0.0000,snare,0.547,237.5000
86.1815,86181,0,tap,0.0000,kick,0.730,238.0000
86.3629,86363,1,tap,0.0000,kick,0.409,238.5000
86.5443,86544,3,tap,0.0000,snare,0.309,239.0000
86.7268,86727,0,tap,0.0000,kick,0.410,239.5000
86.9093,86909,2,tap,0.0000,snare,0.297,240.0000
87.0913,87091,1,tap,0.0000,kick,0.474,240.5000
87.2732,87273,0,tap,0.0000,kick,0.420,241.0000
87.3935,87393,1,tap,0.0000,kick,0.470,241.3333
87.6339,87634,0,tap,0.0000,kick,0.696,242.0000
87.8164,87816,3,tap,0.0000,snare,0.444,242.5000
87.9988,87999,2,tap,0.0000,snare,0.435,243.0000
88.1805,88180,1,tap,0.0000,kick,0.401,243.5000
88.3622,88362,3,tap,0.0000,snare,0.405,244.0000
88.5429,88543,0,tap,0.0000,kick,0.335,244.5000
88.7235,88724,1,tap,0.0000,kick,0.435,245.0000
88.9057,88906,0,tap,0.0000,kick,0.436,245.5000
89.0880,89088,1,tap,0.0000,kick,0.812,246.0000
89.2701,89270,0,tap,0.0000,kick,0.397,246.5000
89.4522,89452,2,tap,0.0000,snare,0.390,247.0000
89.6347,89635,1,tap,0.0000,kick,0.527,247.5000
89.8173,89817,3,tap,0.0000,snare,0.310,248.0000
89.9078,89908,2,tap,0.0000,snare,0.201,248.2500
89.9984,89998,0,tap,0.0000,kick,0.388,248.5000
90.1796,90180,1,tap,0.0000,kick,0.399,249.0000
90.3592,90359,3,tap,0.0000,snare,0.447,249.5000
90.5387,90539,0,tap,0.0000,kick,0.754,250.0000
90.7226,90723,2,tap,0.0000,snare,0.399,250.5000
90.9066,90907,1,tap,0.0000,kick,0.412,251.0000
91.0874,91087,0,tap,0.0000,kick,0.275,251.5000
91.2682,91268,1,tap,0.0000,kick,0.512,252.0000
91.4499,91450,0,tap,0.0000,kick,0.225,252.5000
91.6316,91632,1,tap,0.0000,kick,0.407,253.0000
91.8128,91813,0,tap,0.0000,kick,0.473,253.5000
91.9941,91994,1,tap,0.0000,kick,0.643,254.0000
92.1763,92176,3,tap,0.0000,snare,0.322,254.5000
92.3585,92358,2,tap,0.0000,snare,0.311,255.0000
92.5401,92540,0,tap,0.0000,kick,0.452,255.5000
92.7217,92722,3,tap,0.0000,snare,0.335,256.0000
92.9038,92904,1,tap,0.0000,kick,0.479,256.5000
93.0859,93086,0,tap,0.0000,kick,0.406,257.0000
93.2669,93267,1,tap,0.0000,kick,0.432,257.5000
93.4478,93448,0,tap,0.0000,kick,0.753,258.0000
93.6290,93629,2,tap,0.0000,snare,0.352,258.5000
93.8102,93810,1,tap,0.0000,kick,0.333,259.0000
93.9939,93994,0,tap,0.0000,kick,0.353,259.5000
94.1777,94178,1,tap,0.0000,kick,0.385,260.0000
94.3581,94358,0,tap,0.0000,kick,0.315,260.5000
94.5385,94538,1,tap,0.0000,kick,0.336,261.0000
94.7193,94719,3,tap,0.0000,snare,0.272,261.5000
94.9001,94900,0,tap,0.0000,kick,0.432,262.0000
95.0805,95081,1,tap,0.0000,kick,0.243,262.5000
95.2609,95261,2,tap,0.0000,snare,0.343,263.0000
95.4432,95443,3,tap,0.0000,snare,0.161,263.5000
95.6254,95625,0,tap,0.0000,kick,0.271,264.0000
95.7169,95717,2,tap,0.0000,snare,0.131,264.2500
95.8085,95808,1,tap,0.0000,kick,0.356,264.5000
95.9915,95992,0,tap,0.0000,kick,0.223,265.0000
96.1745,96174,1,tap,0.0000,kick,0.260,265.5000
96.3574,96357,0,tap,0.0000,kick,0.336,266.0000
96.5379,96538,1,tap,0.0000,kick,0.220,266.5000
96.7183,96718,0,tap,0.0000,kick,0.291,267.0000
96.8988,96899,1,tap,0.0000,kick,0.325,267.5000
97.0793,97079,0,tap,0.0000,kick,0.357,268.0000
97.2603,97260,1,tap,0.0000,kick,0.225,268.5000
97.4413,97441,0,tap,0.0000,kick,0.293,269.0000
97.6241,97624,1,tap,0.0000,kick,0.388,269.5000
97.8069,97807,0,tap,0.0000,kick,0.561,270.0000
97.9891,97989,3,tap,0.0000,snare,0.234,270.5000
98.1714,98171,1,tap,0.0000,kick,0.400,271.0000
98.3533,98353,0,tap,0.0000,kick,0.367,271.5000
98.5353,98535,1,tap,0.0000,kick,0.300,272.0000
98.7159,98716,0,tap,0.0000,kick,0.329,272.5000
98.8966,98897,1,tap,0.0000,kick,0.326,273.0000
99.0778,99078,0,tap,0.0000,kick,0.435,273.5000
99.2591,99259,1,tap,0.0000,kick,0.676,274.0000
99.4433,99443,0,tap,0.0000,kick,0.244,274.5000
99.6275,99627,1,tap,0.0000,kick,0.375,275.0000
99.8077,99808,0,tap,0.0000,kick,0.351,275.5000
99.9880,99988,1,tap,0.0000,kick,0.432,276.0000
100.1684,100168,2,tap,0.0000,snare,0.259,276.5000
100.3489,100349,0,tap,0.0000,kick,0.344,277.0000
100.5307,100531,1,tap,0.0000,kick,0.451,277.5000
100.7125,100712,0,tap,0.0000,kick,0.437,278.0000
100.8946,100895,3,tap,0.0000,snare,0.160,278.5000
101.0768,101077,1,tap,0.0000,kick,0.271,279.0000
101.2577,101258,2,tap,0.0000,snare,0.410,279.5000
101.4385,101439,0,tap,0.0000,kick,0.370,280.0000
101.5296,101530,3,tap,0.0000,snare,0.139,280.2500
101.6207,101621,1,tap,0.0000,kick,0.385,280.5000
101.8029,101803,0,tap,0.0000,kick,0.243,281.0000
101.9841,101984,2,tap,0.0000,snare,0.461,281.5000
102.1653,102165,1,tap,0.0000,kick,0.472,282.0000
102.3471,102347,3,tap,0.0000,snare,0.276,282.5000
102.5289,102529,0,tap,0.0000,kick,0.290,283.0000
102.7109,102711,1,tap,0.0000,kick,0.317,283.5000
102.8928,102893,0,tap,0.0000,kick,0.376,284.0000
103.0749,103075,1,tap,0.0000,kick,0.215,284.5000
103.2569,103257,0,tap,0.0000,kick,0.403,285.0000
103.4374,103437,1,tap,0.0000,kick,0.365,285.5000
103.6179,103618,0,tap,0.0000,kick,0.561,286.0000
103.8004,103800,1,tap,0.0000,kick,0.373,286.5000
103.9828,103983,0,tap,0.0000,kick,0.334,287.0000
104.1642,104164,1,tap,0.0000,kick,0.346,287.5000
104.3456,104346,0,tap,0.0000,kick,0.297,288.0000
104.5269,104527,1,tap,0.0000,kick,0.257,288.5000
104.5874,104587,2,tap,0.0000,snare,0.136,288.6667
104.7083,104708,0,tap,0.0000,kick,0.344,289.0000
104.8894,104889,1,tap,0.0000,kick,0.515,289.5000
105.0705,105071,0,tap,0.0000,kick,0.612,290.0000
105.2519,105252,1,tap,0.0000,kick,0.265,290.5000
105.4333,105433,0,tap,0.0000,kick,0.375,291.0000
105.6163,105616,1,tap,0.0000,kick,0.308,291.5000
105.7994,105799,0,tap,0.0000,kick,0.443,292.0000
105.9800,105980,1,tap,0.0000,kick,0.287,292.5000
106.1607,106161,0,tap,0.0000,kick,0.461,293.0000
106.3410,106341,1,tap,0.0000,kick,0.436,293.5000
106.5213,106521,0,tap,0.0000,kick,0.544,294.0000
106.7047,106705,1,tap,0.0000,kick,0.229,294.5000
106.8881,106888,0,tap,0.0000,kick,0.689,295.0000
107.0696,107070,1,tap,0.0000,kick,0.476,295.5000
107.2510,107251,0,tap,0.0000,kick,0.457,296.0000
107.4337,107434,1,tap,0.0000,kick,0.522,296.5000
107.6164,107616,0,tap,0.0000,kick,0.317,297.0000
107.7978,107798,1,tap,0.0000,kick,0.273,297.5000
107.9792,107979,0,tap,0.0000,kick,0.416,298.0000
108.1610,108161,1,tap,0.0000,kick,0.217,298.5000
108.2215,108222,3,tap,0.0000,snare,0.109,298.6667
108.3427,108343,0,tap,0.0000,kick,0.475,299.0000
108.5232,108523,1,tap,0.0000,kick,0.315,299.5000
108.7036,108704,0,tap,0.0000,kick,0.455,300.0000
108.8861,108886,1,tap,0.0000,kick,0.230,300.5000
109.0685,109069,0,tap,0.0000,kick,0.492,301.0000
109.2492,109249,1,tap,0.0000,kick,0.388,301.5000
109.4299,109430,0,tap,0.0000,kick,0.511,302.0000
109.6139,109614,1,tap,0.0000,kick,0.269,302.5000
109.7979,109798,0,tap,0.0000,kick,0.503,303.0000
109.9774,109977,1,tap,0.0000,kick,0.353,303.5000
110.1569,110157,0,tap,0.0000,kick,0.532,304.0000
110.3381,110338,1,tap,0.0000,kick,0.300,304.5000
110.5193,110519,0,tap,0.0000,kick,0.439,305.0000
110.7009,110701,1,tap,0.0000,kick,0.360,305.5000
110.8824,110882,0,tap,0.0000,kick,0.468,306.0000
111.0661,111066,1,tap,0.0000,kick,0.245,306.5000
111.2497,111250,0,tap,0.0000,kick,0.502,307.0000
111.4302,111430,1,tap,0.0000,kick,0.384,307.5000
111.6106,111611,0,tap,0.0000,kick,0.543,308.0000
111.7916,111792,1,tap,0.0000,kick,0.279,308.5000
111.8519,111852,2,tap,0.0000,snare,0.108,308.6667
111.9725,111973,0,tap,0.0000,kick,0.440,309.0000
112.1555,112156,1,tap,0.0000,kick,0.278,309.5000
112.3385,112339,0,tap,0.0000,kick,0.480,310.0000
112.5192,112519,1,tap,0.0000,kick,0.238,310.5000
112.6999,112700,0,tap,0.0000,kick,0.483,311.0000
112.8808,112881,1,tap,0.0000,kick,0.401,311.5000
113.0617,113062,0,tap,0.0000,kick,0.578,312.0000
113.2446,113245,1,tap,0.0000,kick,0.279,312.5000
113.4275,113427,0,tap,0.0000,kick,0.524,313.0000
113.6084,113608,1,tap,0.0000,kick,0.420,313.5000
113.7893,113789,0,tap,0.0000,kick,0.561,314.0000
113.9705,113970,1,tap,0.0000,kick,0.373,314.5000
114.1517,114152,0,tap,0.0000,kick,0.579,315.0000
114.3343,114334,1,tap,0.0000,kick,0.388,315.5000
114.5169,114517,0,tap,0.0000,kick,0.466,316.0000
114.6985,114698,1,tap,0.0000,kick,0.232,316.5000
114.8801,114880,0,tap,0.0000,kick,0.568,317.0000
115.0610,115061,1,tap,0.0000,kick,0.417,317.5000
115.2419,115242,0,tap,0.0000,kick,0.510,318.0000
115.4250,115425,1,tap,0.0000,kick,0.303,318.5000
115.6080,115608,0,tap,0.0000,kick,0.496,319.0000
115.7877,115788,1,tap,0.0000,kick,0.308,319.5000
115.9674,115967,0,tap,0.0000,kick,0.540,320.0000
116.1494,116149,1,tap,0.0000,kick,0.259,320.5000
116.3314,116331,0,tap,0.0000,kick,0.474,321.0000
116.5127,116513,1,tap,0.0000,kick,0.355,321.5000
116.6941,116694,0,tap,0.0000,kick,0.487,322.0000
116.8769,116877,1,tap,0.0000,kick,0.283,322.5000
117.0598,117060,0,tap,0.0000,kick,0.567,323.0000
117.2411,117241,1,tap,0.0000,kick,0.342,323.5000
117.4225,117422,0,tap,0.0000,kick,0.440,324.0000
117.6026,117603,1,tap,0.0000,kick,0.240,324.5000
117.7827,117783,3,tap,0.0000,snare,0.134,325.0000
117.9649,117965,2,tap,0.0000,snare,0.077,325.5000
118.1471,118147,3,tap,0.0000,snare,0.164,326.0000
118.3287,118329,2,tap,0.0000,snare,0.124,326.5000
118.5102,118510,3,tap,0.0000,snare,0.161,327.0000
118.6893,118689,2,tap,0.0000,snare,0.290,327.5000
118.7788,118779,1,tap,0.0000,hat,0.130,327.7500
118.8683,118868,3,tap,0.0000,snare,0.167,328.0000
118.9600,118960,0,tap,0.0000,kick,0.197,328.2500
119.0518,119052,1,tap,0.0000,kick,0.578,328.5000
119.2353,119235,0,tap,0.0000,kick,0.380,329.0000
119.4172,119417,1,tap,0.0000,kick,0.343,329.5000
119.5992,119599,0,tap,0.0000,kick,0.583,330.0000
119.7805,119781,1,tap,0.0000,kick,0.371,330.5000
119.9619,119962,0,tap,0.0000,kick,0.595,331.0000
120.1424,120142,2,tap,0.0000,snare,0.541,331.5000
120.2326,120233,3,tap,0.0000,snare,0.237,331.7500
120.3229,120323,1,tap,0.0000,kick,0.534,332.0000
120.5064,120506,0,tap,0.0000,kick,0.728,332.5000
120.6899,120690,1,tap,0.0000,kick,0.727,333.0000
120.8691,120869,2,tap,0.0000,snare,0.836,333.5000
121.0484,121048,0,tap,0.0000,kick,1.092,334.0000
121.2310,121231,1,tap,0.0000,kick,1.037,334.5000
121.4137,121414,0,tap,0.0000,kick,0.727,335.0000
121.5961,121596,3,tap,0.0000,snare,1.062,335.5000
121.7785,121779,1,tap,0.0000,kick,0.654,336.0000
121.9595,121960,2,tap,0.0000,snare,0.851,336.5000
122.1405,122141,0,tap,0.0000,kick,0.740,337.0000
122.3197,122320,1,tap,0.0000,kick,1.518,337.5000
122.4989,122499,0,tap,0.0000,kick,0.940,338.0000
122.6828,122683,1,tap,0.0000,kick,0.364,338.5000
122.8666,122867,0,tap,0.0000,kick,0.693,339.0000
122.9576,122958,2,tap,0.0000,hat,0.311,339.2500
123.0485,123049,1,tap,0.0000,kick,1.026,339.5000
123.2305,123230,0,tap,0.0000,kick,0.815,340.0000
123.4112,123411,1,tap,0.0000,kick,0.408,340.5000
123.5920,123592,0,tap,0.0000,kick,0.568,341.0000
123.8659,123866,3,tap,0.0000,snare,0.135,341.7500
123.9572,123957,1,tap,0.0000,kick,1.064,342.0000
124.0774,124077,0,tap,0.0000,hat,0.100,342.3333
124.1977,124198,2,tap,0.0000,hat,0.110,342.6667
124.3180,124318,0,tap,0.0000,kick,1.067,343.0000
124.5200,124520,1,tap,0.0000,hat,0.289,343.6667
124.7019,124702,1,tap,0.0000,kick,0.506,344.2500
124.8640,124864,0,tap,0.0000,kick,0.918,344.7500
125.0150,125015,1,tap,0.0000,kick,0.397,345.2500
125.2248,125225,2,tap,0.0000,snare,0.869,346.0000
125.4052,125405,3,tap,0.0000,snare,0.687,346.5000
125.5855,125586,2,tap,0.0000,snare,0.459,347.0000
125.7676,125768,0,tap,0.0000,kick,0.719,347.5000
125.9498,125950,3,tap,0.0000,snare,1.188,348.0000
126.1306,126131,1,tap,0.0000,kick,0.765,348.5000
126.3115,126311,2,tap,0.0000,snare,0.699,349.0000
126.4941,126494,0,tap,0.0000,kick,0.759,349.5000
126.6767,126677,3,tap,0.0000,snare,1.043,350.0000
126.8595,126859,1,tap,0.0000,kick,1.075,350.5000
127.0423,127042,0,tap,0.0000,kick,0.647,351.0000
127.2851,127285,1,tap,0.0000,kick,0.497,351.6667
127.4065,127407,0,tap,0.0000,kick,0.627,352.0000
127.5703,127570,1,tap,0.0000,kick,0.602,352.5000
127.7342,127734,2,tap,0.0000,snare,0.702,353.0000
127.9321,127932,0,tap,0.0000,kick,0.199,353.5000
128.1301,128130,3,tap,0.0000,snare,1.026,354.0000
128.3134,128313,1,tap,0.0000,kick,0.409,354.5000
128.4966,128497,0,tap,0.0000,kick,0.672,355.0000
128.6764,128676,1,tap,0.0000,kick,0.334,355.5000
128.8562,128856,0,tap,0.0000,kick,1.127,356.0000
129.0389,129039,1,tap,0.0000,kick,0.826,356.5000
129.2215,129221,2,tap,0.0000,snare,0.787,357.0000
129.4030,129403,0,tap,0.0000,kick,0.268,357.5000
129.5846,129585,3,tap,0.0000,snare,0.903,358.0000
129.7061,129706,1,tap,0.0000,kick,0.535,358.3333
129.8581,129858,2,tap,0.0000,hat,0.442,358.7500
129.9492,129949,0,tap,0.0000,kick,0.470,359.0000
130.0396,130040,2,tap,0.0000,snare,0.102,359.2500
130.1901,130190,1,tap,0.0000,kick,0.163,359.6667
130.3106,130311,3,tap,0.0000,snare,0.911,360.0000
130.4926,130493,0,tap,0.0000,kick,0.350,360.5000
130.6747,130675,1,tap,0.0000,kick,0.895,361.0000
130.8550,130855,2,tap,0.0000,snare,0.951,361.5000
131.0354,131035,3,tap,0.0000,snare,0.759,362.0000
131.2205,131221,0,tap,0.0000,kick,0.563,362.5000
131.4056,131406,1,tap,0.0000,kick,0.438,363.0000
131.5855,131586,0,tap,0.0000,kick,0.887,363.5000
131.7655,131765,1,tap,0.0000,kick,0.512,364.0000
131.9458,131946,2,tap,0.0000,snare,0.396,364.5000
132.1262,132126,3,tap,0.0000,snare,0.720,365.0000
132.3079,132308,0,tap,0.0000,kick,0.796,365.5000
132.4897,132490,2,tap,0.0000,snare,1.354,366.0000
132.6736,132674,1,tap,0.0000,kick,0.360,366.5000
132.8576,132858,0,tap,0.0000,kick,0.591,367.0000
133.0372,133037,1,tap,0.0000,kick,0.151,367.5000
133.1271,133127,3,tap,0.0000,snare,0.083,367.7500
133.2169,133217,0,tap,0.0000,kick,0.836,368.0000
133.4573,133457,1,tap,0.0000,hat,0.220,368.6667
133.5775,133578,0,tap,0.0000,kick,0.364,369.0000
133.7602,133760,0,tap,0.0000,kick,0.674,369.5000
133.9428,133943,2,tap,0.0000,snare,0.886,370.0000
134.1254,134125,1,tap,0.0000,kick,0.492,370.5000
134.3080,134308,0,tap,0.0000,kick,0.405,371.0000
134.4888,134489,1,tap,0.0000,kick,0.191,371.5000
134.6697,134670,0,tap,0.0000,kick,0.921,372.0000
134.7913,134791,3,tap,0.0000,snare,0.690,372.3333
135.0346,135035,2,tap,0.0000,snare,0.521,373.0000
135.2154,135215,1,tap,0.0000,kick,0.911,373.5000
135.3963,135396,3,tap,0.0000,snare,1.050,374.0000
135.5791,135579,0,tap,0.0000,kick,0.907,374.5000
135.8530,135853,2,tap,0.0000,snare,1.114,375.2500
136.0047,136005,1,tap,0.0000,hat,0.722,375.6667
136.1260,136126,0,tap,0.0000,kick,0.620,376.0000
136.3075,136308,1,tap,0.0000,melodic,0.784,376.5000
136.4890,136489,0,tap,0.0000,kick,0.554,377.0000
136.6691,136669,1,tap,0.0000,kick,0.342,377.5000
136.8491,136849,3,tap,0.0000,snare,1.345,378.0000
137.0324,137032,0,tap,0.0000,kick,0.351,378.5000
137.2156,137216,1,tap,0.0000,kick,0.287,379.0000
137.3959,137396,0,tap,0.0000,kick,0.452,379.5000
137.5762,137576,1,tap,0.0000,kick,0.952,380.0000
137.7579,137758,0,tap,0.0000,kick,1.223,380.5000
137.9397,137940,1,tap,0.0000,kick,1.195,381.0000
138.0549,138055,0,tap,0.0000,hat,0.356,381.2500
138.0934,138093,1,tap,0.0000,kick,0.763,381.3333
138.2855,138286,1,tap,0.0000,kick,0.456,381.7500
138.5098,138510,0,tap,0.0000,kick,0.511,382.2500
138.6915,138691,1,tap,0.0000,kick,0.385,382.6667
138.8368,138837,0,tap,0.0000,kick,0.721,383.0000
139.0239,139024,1,tap,0.0000,kick,0.352,383.5000
139.2111,139211,0,tap,0.0000,kick,1.031,384.0000
139.3917,139392,1,tap,0.0000,kick,0.940,384.5000
139.5724,139572,0,tap,0.0000,kick,1.208,385.0000
139.7562,139756,2,tap,0.0000,snare,1.598,385.5000
139.9399,139940,1,tap,0.0000,kick,0.505,386.0000
140.1212,140121,0,tap,0.0000,kick,0.312,386.5000
140.3025,140302,1,tap,0.0000,kick,0.636,387.0000
140.4841,140484,0,tap,0.0000,kick,1.024,387.5000
140.6658,140666,1,tap,0.0000,kick,0.604,388.0000
140.8483,140848,0,tap,0.0000,kick,0.697,388.5000
141.0308,141031,1,tap,0.0000,kick,0.845,389.0000
141.2142,141214,0,tap,0.0000,kick,0.527,389.5000
141.3976,141398,1,tap,0.0000,kick,0.706,390.0000
141.6400,141640,3,tap,0.0000,snare,1.125,390.6667
141.7613,141761,0,tap,0.0000,kick,0.674,391.0000
141.8506,141851,2,tap,0.0000,snare,0.634,391.2500
141.9398,141940,1,tap,0.0000,kick,0.804,391.5000
142.1184,142118,0,tap,0.0000,kick,1.317,392.0000
142.3003,142300,1,tap,0.0000,kick,0.536,392.5000
142.4822,142482,3,tap,0.0000,snare,0.313,393.0000
142.6649,142665,0,tap,0.0000,kick,0.451,393.5000
142.8476,142848,1,tap,0.0000,kick,0.498,394.0000
143.0288,143029,0,tap,0.0000,kick,0.364,394.5000
143.2101,143210,1,tap,0.0000,kick,0.612,395.0000
143.3903,143390,0,tap,0.0000,kick,1.292,395.5000
143.5705,143570,1,tap,0.0000,kick,1.230,396.0000
143.7477,143748,0,tap,0.0000,kick,1.001,396.5000
143.9249,143925,2,tap,0.0000,snare,0.883,397.0000
144.1109,144111,1,tap,0.0000,kick,0.764,397.5000
144.2969,144297,0,tap,0.0000,kick,1.064,398.0000
144.4702,144470,1,tap,0.0000,kick,0.381,398.5000
144.6435,144643,3,tap,0.0000,snare,1.050,399.0000
144.8329,144833,0,tap,0.0000,kick,0.413,399.5000
145.0223,145022,1,tap,0.0000,kick,1.025,400.0000
145.2031,145203,0,tap,0.0000,kick,1.168,400.5000
145.3840,145384,1,tap,0.0000,kick,1.169,401.0000
145.5674,145567,0,tap,0.0000,kick,0.701,401.5000
145.7509,145751,1,tap,0.0000,kick,0.680,402.0000
145.9344,145934,0,tap,0.0000,kick,0.522,402.5000
146.1179,146118,1,tap,0.0000,kick,0.516,403.0000
146.2973,146297,0,tap,0.0000,kick,0.322,403.5000
146.4768,146477,1,tap,0.0000,kick,0.446,404.0000
146.5981,146598,2,tap,0.0000,snare,0.726,404.3333
146.7195,146720,3,tap,0.0000,snare,0.095,404.6667
146.7498,146750,2,tap,0.0000,snare,0.100,404.7500
146.8409,146841,0,tap,0.0000,kick,0.169,405.0000
146.9327,146933,2,tap,0.0000,hat,0.242,405.2500
147.0245,147024,3,tap,0.0000,snare,0.149,405.5000
147.2081,147208,1,tap,0.0000,kick,0.190,406.0000
147.3900,147390,0,tap,0.0000,kick,0.227,406.5000
147.5720,147572,1,tap,0.0000,kick,0.273,407.0000
147.6615,147662,2,tap,0.0000,snare,0.112,407.2500
147.7511,147751,3,tap,0.0000,snare,0.160,407.5000
147.9302,147930,0,tap,0.0000,kick,0.171,408.0000
148.0218,148022,2,tap,0.0000,melodic,0.103,408.2500
148.1134,148113,1,tap,0.0000,kick,0.622,408.5000
148.2965,148296,0,tap,0.0000,kick,0.266,409.0000
148.4786,148479,1,tap,0.0000,kick,0.251,409.5000
148.6607,148661,0,tap,0.0000,kick,0.318,410.0000
148.8416,148842,1,tap,0.0000,kick,0.223,410.5000
149.0225,149023,2,tap,0.0000,snare,0.446,411.0000
149.2042,149204,0,tap,0.0000,kick,0.281,411.5000
149.3859,149386,1,tap,0.0000,kick,0.464,412.0000
149.5680,149568,3,tap,0.0000,snare,0.222,412.5000
149.6286,149629,2,tap,0.0000,snare,0.107,412.6667
149.7500,149750,0,tap,0.0000,kick,0.557,413.0000
149.9313,149931,3,tap,0.0000,snare,0.553,413.5000
150.1126,150113,1,tap,0.0000,kick,0.713,414.0000
150.2955,150295,0,tap,0.0000,kick,0.442,414.5000
150.4783,150478,2,tap,0.0000,snare,0.317,415.0000
150.6587,150659,1,tap,0.0000,kick,0.463,415.5000
150.8391,150839,0,tap,0.0000,kick,0.291,416.0000
151.0209,151021,1,tap,0.0000,kick,0.498,416.5000
151.2028,151203,0,tap,0.0000,kick,0.409,417.0000
151.3841,151384,1,tap,0.0000,kick,0.498,417.5000
151.5654,151565,0,tap,0.0000,kick,0.641,418.0000
151.7480,151748,3,tap,0.0000,snare,0.411,418.5000
151.9307,151931,1,tap,0.0000,kick,0.442,419.0000
152.1115,152111,0,tap,0.0000,kick,0.388,419.5000
152.2922,152292,1,tap,0.0000,kick,0.416,420.0000
152.4740,152474,0,tap,0.0000,kick,0.411,420.5000
152.6557,152656,1,tap,0.0000,kick,0.396,421.0000
152.8372,152837,0,tap,0.0000,kick,0.449,421.5000
153.0187,153019,1,tap,0.0000,kick,0.764,422.0000
153.2023,153202,0,tap,0.0000,kick,0.458,422.5000
153.3858,153386,2,tap,0.0000,snare,0.269,423.0000
153.5672,153567,1,tap,0.0000,kick,0.544,423.5000
153.7486,153749,3,tap,0.0000,snare,0.329,424.0000
153.8387,153839,2,tap,0.0000,snare,0.218,424.2500
153.9288,153929,0,tap,0.0000,kick,0.351,424.5000
154.1090,154109,1,tap,0.0000,kick,0.371,425.0000
154.2893,154289,3,tap,0.0000,snare,0.434,425.5000
154.4695,154470,0,tap,0.0000,kick,0.729,426.0000
154.6527,154653,2,tap,0.0000,snare,0.319,426.5000
154.8358,154836,1,tap,0.0000,kick,0.389,427.0000
155.0176,155018,0,tap,0.0000,kick,0.344,427.5000
155.1993,155199,1,tap,0.0000,kick,0.462,428.0000
155.3807,155381,0,tap,0.0000,kick,0.253,428.5000
155.5622,155562,1,tap,0.0000,kick,0.394,429.0000
155.7437,155744,3,tap,0.0000,snare,0.492,429.5000
155.9253,155925,0,tap,0.0000,kick,0.626,430.0000
156.1061,156106,1,tap,0.0000,kick,0.398,430.5000
156.2869,156287,2,tap,0.0000,snare,0.295,431.0000
156.4697,156470,0,tap,0.0000,kick,0.345,431.5000
156.6525,156652,3,tap,0.0000,snare,0.301,432.0000
156.8354,156835,1,tap,0.0000,kick,0.521,432.5000
157.0183,157018,0,tap,0.0000,kick,0.419,433.0000
157.1983,157198,1,tap,0.0000,kick,0.521,433.5000
157.3783,157378,0,tap,0.0000,kick,0.625,434.0000
157.5594,157559,2,tap,0.0000,snare,0.450,434.5000
157.7404,157740,1,tap,0.0000,kick,0.408,435.0000
157.9230,157923,0,tap,0.0000,kick,0.370,435.5000
158.1056,158106,1,tap,0.0000,kick,0.370,436.0000
158.2861,158286,3,tap,0.0000,snare,0.356,436.5000
158.4667,158467,0,tap,0.0000,kick,0.414,437.0000
