time_s,time_ms,lane,type,duration_s,kind,strength,beat
218.4036,218404,1,hold,0.3664,kick,0.371,602.0000
218.7686,218769,0,hold,0.3614,kick,0.495,603.0000
219.1288,219129,1,hold,0.3712,kick,0.627,604.0000
219.4951,219495,0,hold,0.3649,kick,0.511,605.0000
219.8576,219858,1,hold,0.3624,kick,0.569,606.0000
220.2198,220220,0,hold,0.3602,kick,0.594,607.0000
220.5812,220581,1,hold,0.3588,kick,0.643,608.0000
220.9440,220944,0,hold,0.3660,kick,0.537,609.0000
221.3069,221307,1,hold,0.3631,kick,0.571,610.0000
221.6734,221673,0,hold,0.3666,kick,0.487,611.0000
222.0378,222038,1,hold,0.3622,kick,0.516,612.0000
222.3988,222399,0,hold,0.3612,kick,0.615,613.0000
222.7629,222763,1,hold,0.3671,kick,0.539,614.0000
223.1274,223127,0,hold,0.3626,kick,0.541,615.0000
223.4883,223488,1,hold,0.3617,kick,0.599,616.0000
223.8521,223852,0,hold,0.3579,kick,0.512,617.0000
224.2147,224215,1,hold,0.3653,kick,0.428,618.0000
224.5795,224580,0,hold,0.3605,kick,0.597,619.0000
224.9413,224941,1,hold,0.3587,kick,0.595,620.0000
225.3047,225305,0,hold,0.3653,kick,0.567,621.0000
225.6694,225669,1,hold,0.3606,kick,0.532,622.0000
226.0326,226033,0,hold,0.3574,kick,0.567,623.0000
226.3921,226392,1,hold,0.3679,kick,0.603,624.0000
226.7583,226758,0,hold,0.3617,kick,0.571,625.0000
227.1192,227119,1,hold,0.3608,kick,0.547,626.0000
227.4842,227484,0,hold,0.3658,kick,0.525,627.0000
227.8491,227849,1,hold,0.3609,kick,0.633,628.0000
228.2118,228212,0,hold,0.3582,kick,0.665,629.0000
228.5727,228573,1,hold,0.3673,kick,0.608,630.0000
228.9390,228939,0,hold,3.2710,kick,0.445,631.0000
232.2077,232208,1,hold,0.3623,kick,0.415,640.0000
232.5684,232568,0,hold,0.3616,kick,0.601,641.0000
232.9310,232931,1,hold,0.3690,kick,0.558,642.0000
233.2986,233299,0,hold,0.3614,kick,0.531,643.0000
233.6593,233659,1,hold,0.3607,kick,0.614,644.0000
234.0212,234021,0,hold,0.3688,kick,0.573,645.0000
234.3868,234387,1,hold,0.3632,kick,0.532,646.0000
234.7501,234750,0,hold,0.3599,kick,0.566,647.0000
235.1116,235112,1,hold,0.3684,kick,0.461,648.0000
235.4801,235480,0,hold,0.3599,kick,0.376,649.0000
235.8386,235839,1,hold,2.1814,kick,0.453,650.0000
238.0191,238019,0,hold,0.3609,kick,0.447,656.0000
238.3787,238379,1,hold,0.3613,kick,0.502,657.0000
238.7439,238744,0,hold,0.3661,kick,0.395,658.0000
239.1092,239109,1,hold,0.3608,kick,0.494,659.0000
239.4711,239471,0,hold,3.9989,kick,0.428,660.0000
244.1895,244189,2,hold,0.7305,snare,0.493,673.0000
244.9186,244919,3,hold,4.0014,snare,0.392,675.0000
249.9997,250000,2,hold,0.7303,snare,0.492,689.0000
250.7274,250727,3,hold,0.5526,snare,0.508,691.0000
251.2759,251276,2,hold,0.5441,snare,0.386,692.5000
